path,rec_id,label
191408_2.pkl,191408,acrocephalus scirpaceus
191408_0.pkl,191408,acrocephalus scirpaceus
189822_10.pkl,189822,acrocephalus paludicola
189822_15.pkl,189822,acrocephalus paludicola
189822_8.pkl,189822,acrocephalus paludicola
189822_4.pkl,189822,acrocephalus paludicola
189822_11.pkl,189822,acrocephalus paludicola
189822_12.pkl,189822,acrocephalus paludicola
189822_7.pkl,189822,acrocephalus paludicola
189822_3.pkl,189822,acrocephalus paludicola
189822_9.pkl,189822,acrocephalus paludicola
189822_1.pkl,189822,acrocephalus paludicola
189822_6.pkl,189822,acrocephalus paludicola
189822_14.pkl,189822,acrocephalus paludicola
189822_13.pkl,189822,acrocephalus paludicola
189822_16.pkl,189822,acrocephalus paludicola
189822_0.pkl,189822,acrocephalus paludicola
189822_5.pkl,189822,acrocephalus paludicola
189822_17.pkl,189822,acrocephalus paludicola
189822_2.pkl,189822,acrocephalus paludicola
342013_0.pkl,342013,streptopelia decaocto
342013_1.pkl,342013,streptopelia decaocto
342013_2.pkl,342013,streptopelia decaocto
237978_3.pkl,237978,sturnus vulgaris
237978_1.pkl,237978,sturnus vulgaris
237978_4.pkl,237978,sturnus vulgaris
237978_5.pkl,237978,sturnus vulgaris
237978_0.pkl,237978,sturnus vulgaris
237978_2.pkl,237978,sturnus vulgaris
359204_3.pkl,359204,surnia ulula
359204_1.pkl,359204,surnia ulula
359204_0.pkl,359204,surnia ulula
359204_4.pkl,359204,surnia ulula
359204_2.pkl,359204,surnia ulula
40057_0.pkl,40057,limosa limosa
179451_5.pkl,179451,phylloscopus sibilatrix
179451_1.pkl,179451,phylloscopus sibilatrix
179451_3.pkl,179451,phylloscopus sibilatrix
179451_2.pkl,179451,phylloscopus sibilatrix
179451_0.pkl,179451,phylloscopus sibilatrix
179451_4.pkl,179451,phylloscopus sibilatrix
382092_4.pkl,382092,merops apiaster
382092_2.pkl,382092,merops apiaster
382092_1.pkl,382092,merops apiaster
382092_3.pkl,382092,merops apiaster
382092_0.pkl,382092,merops apiaster
45863_0.pkl,45863,chroicocephalus genei
45863_1.pkl,45863,chroicocephalus genei
46863_11.pkl,46863,leucophaeus pipixcan
46863_0.pkl,46863,leucophaeus pipixcan
46863_12.pkl,46863,leucophaeus pipixcan
46863_6.pkl,46863,leucophaeus pipixcan
46863_5.pkl,46863,leucophaeus pipixcan
46863_9.pkl,46863,leucophaeus pipixcan
46863_7.pkl,46863,leucophaeus pipixcan
46863_3.pkl,46863,leucophaeus pipixcan
46863_8.pkl,46863,leucophaeus pipixcan
46863_10.pkl,46863,leucophaeus pipixcan
46863_1.pkl,46863,leucophaeus pipixcan
46863_4.pkl,46863,leucophaeus pipixcan
46863_2.pkl,46863,leucophaeus pipixcan
14758_17.pkl,14758,gavia arctica
14758_10.pkl,14758,gavia arctica
14758_16.pkl,14758,gavia arctica
14758_1.pkl,14758,gavia arctica
14758_12.pkl,14758,gavia arctica
14758_15.pkl,14758,gavia arctica
14758_2.pkl,14758,gavia arctica
14758_5.pkl,14758,gavia arctica
14758_7.pkl,14758,gavia arctica
14758_19.pkl,14758,gavia arctica
14758_14.pkl,14758,gavia arctica
14758_11.pkl,14758,gavia arctica
14758_20.pkl,14758,gavia arctica
14758_3.pkl,14758,gavia arctica
14758_0.pkl,14758,gavia arctica
14758_4.pkl,14758,gavia arctica
14758_8.pkl,14758,gavia arctica
14758_13.pkl,14758,gavia arctica
14758_22.pkl,14758,gavia arctica
14758_18.pkl,14758,gavia arctica
14758_9.pkl,14758,gavia arctica
14758_21.pkl,14758,gavia arctica
14758_6.pkl,14758,gavia arctica
35924_1.pkl,35924,vanellus vanellus
35924_0.pkl,35924,vanellus vanellus
35924_3.pkl,35924,vanellus vanellus
35924_2.pkl,35924,vanellus vanellus
35924_4.pkl,35924,vanellus vanellus
46922_11.pkl,46922,ichthyaetus melanocephalus
46922_0.pkl,46922,ichthyaetus melanocephalus
46922_5.pkl,46922,ichthyaetus melanocephalus
46922_4.pkl,46922,ichthyaetus melanocephalus
46922_3.pkl,46922,ichthyaetus melanocephalus
46922_2.pkl,46922,ichthyaetus melanocephalus
46922_9.pkl,46922,ichthyaetus melanocephalus
46922_8.pkl,46922,ichthyaetus melanocephalus
46922_10.pkl,46922,ichthyaetus melanocephalus
46922_1.pkl,46922,ichthyaetus melanocephalus
46922_6.pkl,46922,ichthyaetus melanocephalus
46922_7.pkl,46922,ichthyaetus melanocephalus
442769_0.pkl,442769,turdus migratorius
442769_1.pkl,442769,turdus migratorius
442769_6.pkl,442769,turdus migratorius
442769_2.pkl,442769,turdus migratorius
442769_5.pkl,442769,turdus migratorius
442769_4.pkl,442769,turdus migratorius
442769_3.pkl,442769,turdus migratorius
41176_0.pkl,41176,calidris minutilla
41176_1.pkl,41176,calidris minutilla
215895_3.pkl,215895,regulus regulus
215895_0.pkl,215895,regulus regulus
215895_2.pkl,215895,regulus regulus
215895_1.pkl,215895,regulus regulus
436280_5.pkl,436280,turdus obscurus
436280_11.pkl,436280,turdus obscurus
436280_1.pkl,436280,turdus obscurus
436280_9.pkl,436280,turdus obscurus
436280_0.pkl,436280,turdus obscurus
436280_12.pkl,436280,turdus obscurus
436280_4.pkl,436280,turdus obscurus
436280_10.pkl,436280,turdus obscurus
436280_3.pkl,436280,turdus obscurus
436280_2.pkl,436280,turdus obscurus
436280_15.pkl,436280,turdus obscurus
436280_8.pkl,436280,turdus obscurus
436280_7.pkl,436280,turdus obscurus
436280_13.pkl,436280,turdus obscurus
436280_14.pkl,436280,turdus obscurus
436280_6.pkl,436280,turdus obscurus
4866_4.pkl,4866,tadorna tadorna
4866_2.pkl,4866,tadorna tadorna
4866_5.pkl,4866,tadorna tadorna
4866_1.pkl,4866,tadorna tadorna
4866_0.pkl,4866,tadorna tadorna
4866_3.pkl,4866,tadorna tadorna
233947_1.pkl,233947,certhia brachydactyla
233947_0.pkl,233947,certhia brachydactyla
281194_1.pkl,281194,carduelis carduelis
281194_0.pkl,281194,carduelis carduelis
359270_6.pkl,359270,glaucidium passerinum
359270_5.pkl,359270,glaucidium passerinum
359270_8.pkl,359270,glaucidium passerinum
359270_1.pkl,359270,glaucidium passerinum
359270_0.pkl,359270,glaucidium passerinum
359270_4.pkl,359270,glaucidium passerinum
359270_7.pkl,359270,glaucidium passerinum
359270_3.pkl,359270,glaucidium passerinum
359270_2.pkl,359270,glaucidium passerinum
4999_0.pkl,4999,tadorna ferruginea
4999_1.pkl,4999,tadorna ferruginea
4999_3.pkl,4999,tadorna ferruginea
4999_2.pkl,4999,tadorna ferruginea
4999_4.pkl,4999,tadorna ferruginea
2891_1.pkl,2891,branta canadensis
2891_2.pkl,2891,branta canadensis
2891_0.pkl,2891,branta canadensis
210315_2.pkl,210315,sylvia hortensis
210315_4.pkl,210315,sylvia hortensis
210315_1.pkl,210315,sylvia hortensis
210315_5.pkl,210315,sylvia hortensis
210315_0.pkl,210315,sylvia hortensis
210315_3.pkl,210315,sylvia hortensis
174952_1.pkl,174952,delichon urbicum
174952_0.pkl,174952,delichon urbicum
391159_1.pkl,391159,picoides tridactylus
391159_2.pkl,391159,picoides tridactylus
391159_3.pkl,391159,picoides tridactylus
391159_0.pkl,391159,picoides tridactylus
391159_5.pkl,391159,picoides tridactylus
391159_4.pkl,391159,picoides tridactylus
368259_1.pkl,368259,apus affinis
368259_2.pkl,368259,apus affinis
368259_0.pkl,368259,apus affinis
190070_3.pkl,190070,acrocephalus schoenobaenus
190070_1.pkl,190070,acrocephalus schoenobaenus
190070_0.pkl,190070,acrocephalus schoenobaenus
190070_2.pkl,190070,acrocephalus schoenobaenus
190070_4.pkl,190070,acrocephalus schoenobaenus
247297_1.pkl,247297,luscinia svecica
247297_3.pkl,247297,luscinia svecica
247297_5.pkl,247297,luscinia svecica
247297_4.pkl,247297,luscinia svecica
247297_0.pkl,247297,luscinia svecica
247297_2.pkl,247297,luscinia svecica
30784_3.pkl,30784,porzana porzana
30784_9.pkl,30784,porzana porzana
30784_8.pkl,30784,porzana porzana
30784_5.pkl,30784,porzana porzana
30784_2.pkl,30784,porzana porzana
30784_6.pkl,30784,porzana porzana
30784_4.pkl,30784,porzana porzana
30784_0.pkl,30784,porzana porzana
30784_7.pkl,30784,porzana porzana
30784_1.pkl,30784,porzana porzana
47696_10.pkl,47696,larus hyperboreus
47696_12.pkl,47696,larus hyperboreus
47696_1.pkl,47696,larus hyperboreus
47696_9.pkl,47696,larus hyperboreus
47696_11.pkl,47696,larus hyperboreus
47696_4.pkl,47696,larus hyperboreus
47696_14.pkl,47696,larus hyperboreus
47696_8.pkl,47696,larus hyperboreus
47696_3.pkl,47696,larus hyperboreus
47696_0.pkl,47696,larus hyperboreus
47696_7.pkl,47696,larus hyperboreus
47696_15.pkl,47696,larus hyperboreus
47696_17.pkl,47696,larus hyperboreus
47696_5.pkl,47696,larus hyperboreus
47696_13.pkl,47696,larus hyperboreus
47696_6.pkl,47696,larus hyperboreus
47696_16.pkl,47696,larus hyperboreus
47696_2.pkl,47696,larus hyperboreus
48889_0.pkl,48889,thalasseus elegans
48889_1.pkl,48889,thalasseus elegans
180877_1.pkl,180877,phylloscopus proregulus
180877_2.pkl,180877,phylloscopus proregulus
180877_0.pkl,180877,phylloscopus proregulus
180877_3.pkl,180877,phylloscopus proregulus
180877_5.pkl,180877,phylloscopus proregulus
180877_4.pkl,180877,phylloscopus proregulus
24443_9.pkl,24443,haliaeetus albicilla
24443_2.pkl,24443,haliaeetus albicilla
24443_7.pkl,24443,haliaeetus albicilla
24443_1.pkl,24443,haliaeetus albicilla
24443_0.pkl,24443,haliaeetus albicilla
24443_10.pkl,24443,haliaeetus albicilla
24443_4.pkl,24443,haliaeetus albicilla
24443_6.pkl,24443,haliaeetus albicilla
24443_8.pkl,24443,haliaeetus albicilla
24443_11.pkl,24443,haliaeetus albicilla
24443_5.pkl,24443,haliaeetus albicilla
24443_3.pkl,24443,haliaeetus albicilla
3779_1.pkl,3779,anser albifrons
3779_2.pkl,3779,anser albifrons
3779_7.pkl,3779,anser albifrons
3779_5.pkl,3779,anser albifrons
3779_4.pkl,3779,anser albifrons
3779_6.pkl,3779,anser albifrons
3779_0.pkl,3779,anser albifrons
3779_3.pkl,3779,anser albifrons
48877_4.pkl,48877,thalasseus elegans
48877_3.pkl,48877,thalasseus elegans
48877_0.pkl,48877,thalasseus elegans
48877_2.pkl,48877,thalasseus elegans
48877_1.pkl,48877,thalasseus elegans
47676_38.pkl,47676,larus hyperboreus
47676_37.pkl,47676,larus hyperboreus
47676_14.pkl,47676,larus hyperboreus
47676_39.pkl,47676,larus hyperboreus
47676_27.pkl,47676,larus hyperboreus
47676_24.pkl,47676,larus hyperboreus
47676_23.pkl,47676,larus hyperboreus
47676_19.pkl,47676,larus hyperboreus
47676_5.pkl,47676,larus hyperboreus
47676_35.pkl,47676,larus hyperboreus
47676_18.pkl,47676,larus hyperboreus
47676_25.pkl,47676,larus hyperboreus
47676_28.pkl,47676,larus hyperboreus
47676_21.pkl,47676,larus hyperboreus
47676_7.pkl,47676,larus hyperboreus
47676_17.pkl,47676,larus hyperboreus
47676_31.pkl,47676,larus hyperboreus
47676_15.pkl,47676,larus hyperboreus
47676_30.pkl,47676,larus hyperboreus
47676_12.pkl,47676,larus hyperboreus
47676_33.pkl,47676,larus hyperboreus
47676_16.pkl,47676,larus hyperboreus
47676_3.pkl,47676,larus hyperboreus
47676_6.pkl,47676,larus hyperboreus
47676_0.pkl,47676,larus hyperboreus
47676_20.pkl,47676,larus hyperboreus
47676_2.pkl,47676,larus hyperboreus
47676_4.pkl,47676,larus hyperboreus
47676_34.pkl,47676,larus hyperboreus
47676_26.pkl,47676,larus hyperboreus
47676_1.pkl,47676,larus hyperboreus
47676_29.pkl,47676,larus hyperboreus
47676_8.pkl,47676,larus hyperboreus
47676_9.pkl,47676,larus hyperboreus
47676_32.pkl,47676,larus hyperboreus
47676_22.pkl,47676,larus hyperboreus
47676_13.pkl,47676,larus hyperboreus
47676_10.pkl,47676,larus hyperboreus
47676_11.pkl,47676,larus hyperboreus
47676_36.pkl,47676,larus hyperboreus
3708_0.pkl,3708,anser brachyrhynchus
3708_4.pkl,3708,anser brachyrhynchus
3708_5.pkl,3708,anser brachyrhynchus
3708_3.pkl,3708,anser brachyrhynchus
3708_2.pkl,3708,anser brachyrhynchus
3708_1.pkl,3708,anser brachyrhynchus
241264_0.pkl,241264,muscicapa striata
241264_2.pkl,241264,muscicapa striata
241264_3.pkl,241264,muscicapa striata
241264_1.pkl,241264,muscicapa striata
362949_0.pkl,362949,asio otus
29288_0.pkl,29288,rallus aquaticus
29288_1.pkl,29288,rallus aquaticus
237728_1.pkl,237728,sturnus vulgaris
237728_2.pkl,237728,sturnus vulgaris
237728_0.pkl,237728,sturnus vulgaris
237728_3.pkl,237728,sturnus vulgaris
237728_4.pkl,237728,sturnus vulgaris
40097_0.pkl,40097,limosa limosa
40097_2.pkl,40097,limosa limosa
40097_1.pkl,40097,limosa limosa
21914_10.pkl,21914,circaetus gallicus
21914_3.pkl,21914,circaetus gallicus
21914_1.pkl,21914,circaetus gallicus
21914_4.pkl,21914,circaetus gallicus
21914_0.pkl,21914,circaetus gallicus
21914_7.pkl,21914,circaetus gallicus
21914_2.pkl,21914,circaetus gallicus
21914_8.pkl,21914,circaetus gallicus
21914_11.pkl,21914,circaetus gallicus
21914_9.pkl,21914,circaetus gallicus
21914_6.pkl,21914,circaetus gallicus
21914_5.pkl,21914,circaetus gallicus
30581_4.pkl,30581,porzana parva
30581_5.pkl,30581,porzana parva
30581_0.pkl,30581,porzana parva
30581_2.pkl,30581,porzana parva
30581_1.pkl,30581,porzana parva
30581_6.pkl,30581,porzana parva
30581_3.pkl,30581,porzana parva
249946_2.pkl,249946,ficedula hypoleuca
249946_0.pkl,249946,ficedula hypoleuca
249946_1.pkl,249946,ficedula hypoleuca
288713_1.pkl,288713,emberiza citrinella
288713_0.pkl,288713,emberiza citrinella
288713_2.pkl,288713,emberiza citrinella
394309_1.pkl,394309,falco peregrinus
394309_2.pkl,394309,falco peregrinus
394309_6.pkl,394309,falco peregrinus
394309_3.pkl,394309,falco peregrinus
394309_7.pkl,394309,falco peregrinus
394309_5.pkl,394309,falco peregrinus
394309_4.pkl,394309,falco peregrinus
394309_0.pkl,394309,falco peregrinus
274408_0.pkl,274408,pyrrhula pyrrhula
282055_1.pkl,282055,serinus serinus
282055_0.pkl,282055,serinus serinus
24163_8.pkl,24163,milvus migrans
24163_12.pkl,24163,milvus migrans
24163_10.pkl,24163,milvus migrans
24163_4.pkl,24163,milvus migrans
24163_0.pkl,24163,milvus migrans
24163_3.pkl,24163,milvus migrans
24163_9.pkl,24163,milvus migrans
24163_5.pkl,24163,milvus migrans
24163_2.pkl,24163,milvus migrans
24163_11.pkl,24163,milvus migrans
24163_1.pkl,24163,milvus migrans
24163_7.pkl,24163,milvus migrans
24163_6.pkl,24163,milvus migrans
251871_3.pkl,251871,phoenicurus phoenicurus
251871_5.pkl,251871,phoenicurus phoenicurus
251871_0.pkl,251871,phoenicurus phoenicurus
251871_6.pkl,251871,phoenicurus phoenicurus
251871_4.pkl,251871,phoenicurus phoenicurus
251871_1.pkl,251871,phoenicurus phoenicurus
251871_2.pkl,251871,phoenicurus phoenicurus
239414_4.pkl,239414,zoothera aurea
239414_3.pkl,239414,zoothera aurea
239414_1.pkl,239414,zoothera aurea
239414_0.pkl,239414,zoothera aurea
239414_2.pkl,239414,zoothera aurea
231161_3.pkl,231161,sitta europaea
231161_1.pkl,231161,sitta europaea
231161_2.pkl,231161,sitta europaea
231161_4.pkl,231161,sitta europaea
231161_0.pkl,231161,sitta europaea
192702_0.pkl,192702,iduna pallida
192702_2.pkl,192702,iduna pallida
192702_8.pkl,192702,iduna pallida
192702_4.pkl,192702,iduna pallida
192702_5.pkl,192702,iduna pallida
192702_1.pkl,192702,iduna pallida
192702_6.pkl,192702,iduna pallida
192702_3.pkl,192702,iduna pallida
192702_7.pkl,192702,iduna pallida
237635_3.pkl,237635,sturnus vulgaris
237635_0.pkl,237635,sturnus vulgaris
237635_4.pkl,237635,sturnus vulgaris
237635_1.pkl,237635,sturnus vulgaris
237635_2.pkl,237635,sturnus vulgaris
269045_10.pkl,269045,anthus petrosus
269045_7.pkl,269045,anthus petrosus
269045_11.pkl,269045,anthus petrosus
269045_9.pkl,269045,anthus petrosus
269045_3.pkl,269045,anthus petrosus
269045_4.pkl,269045,anthus petrosus
269045_1.pkl,269045,anthus petrosus
269045_0.pkl,269045,anthus petrosus
269045_5.pkl,269045,anthus petrosus
269045_2.pkl,269045,anthus petrosus
269045_8.pkl,269045,anthus petrosus
269045_6.pkl,269045,anthus petrosus
273450_0.pkl,273450,coccothraustes coccothraustes
4631_3.pkl,4631,alopochen aegyptiaca
4631_5.pkl,4631,alopochen aegyptiaca
4631_1.pkl,4631,alopochen aegyptiaca
4631_0.pkl,4631,alopochen aegyptiaca
4631_2.pkl,4631,alopochen aegyptiaca
4631_4.pkl,4631,alopochen aegyptiaca
250847_3.pkl,250847,ficedula parva
250847_0.pkl,250847,ficedula parva
250847_2.pkl,250847,ficedula parva
250847_1.pkl,250847,ficedula parva
3395_1.pkl,3395,anser anser
3395_2.pkl,3395,anser anser
3395_0.pkl,3395,anser anser
394027_2.pkl,394027,falco columbarius
394027_3.pkl,394027,falco columbarius
394027_5.pkl,394027,falco columbarius
394027_4.pkl,394027,falco columbarius
394027_6.pkl,394027,falco columbarius
394027_0.pkl,394027,falco columbarius
394027_1.pkl,394027,falco columbarius
265052_1.pkl,265052,motacilla flava
265052_0.pkl,265052,motacilla flava
196646_3.pkl,196646,cisticola juncidis
196646_0.pkl,196646,cisticola juncidis
196646_1.pkl,196646,cisticola juncidis
196646_2.pkl,196646,cisticola juncidis
147417_2.pkl,147417,corvus frugilegus
147417_1.pkl,147417,corvus frugilegus
147417_0.pkl,147417,corvus frugilegus
215412_0.pkl,215412,regulus ignicapilla
215412_2.pkl,215412,regulus ignicapilla
215412_1.pkl,215412,regulus ignicapilla
215412_3.pkl,215412,regulus ignicapilla
2646_1.pkl,2646,branta bernicla
2646_14.pkl,2646,branta bernicla
2646_0.pkl,2646,branta bernicla
2646_10.pkl,2646,branta bernicla
2646_15.pkl,2646,branta bernicla
2646_3.pkl,2646,branta bernicla
2646_9.pkl,2646,branta bernicla
2646_11.pkl,2646,branta bernicla
2646_13.pkl,2646,branta bernicla
2646_4.pkl,2646,branta bernicla
2646_7.pkl,2646,branta bernicla
2646_5.pkl,2646,branta bernicla
2646_2.pkl,2646,branta bernicla
2646_12.pkl,2646,branta bernicla
2646_8.pkl,2646,branta bernicla
2646_6.pkl,2646,branta bernicla
38541_10.pkl,38541,charadrius morinellus
38541_2.pkl,38541,charadrius morinellus
38541_6.pkl,38541,charadrius morinellus
38541_1.pkl,38541,charadrius morinellus
38541_22.pkl,38541,charadrius morinellus
38541_21.pkl,38541,charadrius morinellus
38541_12.pkl,38541,charadrius morinellus
38541_23.pkl,38541,charadrius morinellus
38541_24.pkl,38541,charadrius morinellus
38541_9.pkl,38541,charadrius morinellus
38541_15.pkl,38541,charadrius morinellus
38541_25.pkl,38541,charadrius morinellus
38541_27.pkl,38541,charadrius morinellus
38541_26.pkl,38541,charadrius morinellus
38541_4.pkl,38541,charadrius morinellus
38541_3.pkl,38541,charadrius morinellus
38541_5.pkl,38541,charadrius morinellus
38541_20.pkl,38541,charadrius morinellus
38541_28.pkl,38541,charadrius morinellus
38541_17.pkl,38541,charadrius morinellus
38541_11.pkl,38541,charadrius morinellus
38541_16.pkl,38541,charadrius morinellus
38541_8.pkl,38541,charadrius morinellus
38541_19.pkl,38541,charadrius morinellus
38541_14.pkl,38541,charadrius morinellus
38541_13.pkl,38541,charadrius morinellus
38541_0.pkl,38541,charadrius morinellus
38541_7.pkl,38541,charadrius morinellus
38541_18.pkl,38541,charadrius morinellus
38541_29.pkl,38541,charadrius morinellus
35132_3.pkl,35132,himantopus himantopus
35132_2.pkl,35132,himantopus himantopus
35132_4.pkl,35132,himantopus himantopus
35132_0.pkl,35132,himantopus himantopus
35132_1.pkl,35132,himantopus himantopus
40186_4.pkl,40186,arenaria interpres
40186_3.pkl,40186,arenaria interpres
40186_0.pkl,40186,arenaria interpres
40186_1.pkl,40186,arenaria interpres
40186_2.pkl,40186,arenaria interpres
47999_8.pkl,47999,larus cachinnans
47999_0.pkl,47999,larus cachinnans
47999_2.pkl,47999,larus cachinnans
47999_5.pkl,47999,larus cachinnans
47999_11.pkl,47999,larus cachinnans
47999_10.pkl,47999,larus cachinnans
47999_1.pkl,47999,larus cachinnans
47999_7.pkl,47999,larus cachinnans
47999_9.pkl,47999,larus cachinnans
47999_4.pkl,47999,larus cachinnans
47999_6.pkl,47999,larus cachinnans
47999_3.pkl,47999,larus cachinnans
48902_3.pkl,48902,sternula albifrons
48902_2.pkl,48902,sternula albifrons
48902_4.pkl,48902,sternula albifrons
48902_1.pkl,48902,sternula albifrons
48902_0.pkl,48902,sternula albifrons
209211_3.pkl,209211,sylvia nisoria
209211_2.pkl,209211,sylvia nisoria
209211_0.pkl,209211,sylvia nisoria
209211_4.pkl,209211,sylvia nisoria
209211_5.pkl,209211,sylvia nisoria
209211_1.pkl,209211,sylvia nisoria
241332_0.pkl,241332,muscicapa striata
241332_1.pkl,241332,muscicapa striata
436541_5.pkl,436541,turdus eunomus
436541_0.pkl,436541,turdus eunomus
436541_4.pkl,436541,turdus eunomus
436541_6.pkl,436541,turdus eunomus
436541_3.pkl,436541,turdus eunomus
436541_2.pkl,436541,turdus eunomus
436541_1.pkl,436541,turdus eunomus
253567_13.pkl,253567,saxicola maurus
253567_10.pkl,253567,saxicola maurus
253567_11.pkl,253567,saxicola maurus
253567_2.pkl,253567,saxicola maurus
253567_1.pkl,253567,saxicola maurus
253567_14.pkl,253567,saxicola maurus
253567_9.pkl,253567,saxicola maurus
253567_8.pkl,253567,saxicola maurus
253567_6.pkl,253567,saxicola maurus
253567_12.pkl,253567,saxicola maurus
